id,title,title_en,keywords_en,keywords_fr,authors,date,langue,translated,subcountry,country,firstauthor,country2,author2,macroregion
22832,LÍenjeu _cologique dans le travail des Land et <em>Reclamation Artists</em>,The ecological challenge in Reclamation Artists work,"art,ecology,Reclamation Art,landscape","art,_cologie,Reclamation Art,paysage",Lausson Adeline,14/12/2009,fr,TRUE,,,FR,,,
22818,Analyse spatiale de la prolif_ration de <em>C.ægigas</em> en Bretagne,Spatial analysis of C. Gigas proliferation in Brittany (France),"biogeography,Brittany,coastal zone,Crassostrea gigas,GIS,global change,invasive species,oyster","biog_ographie,Bretagne,changement climatique,Crassostrea gigas,espèce invasive,huÓtre,littoral,SIG","Le Berre Iwan,Hily Christian,Lejart Morgane,Gouill RaphaÔl",08/12/2009,fr,TRUE,Brittany,FR,FR,,,
22791,Du g_osystème au g_oanthroposystème,,,,Reymond Henri,01/12/2009,fr,FALSE,,,FR,,,
22763,Une m_thode pour agr_ger les localisations cognitivesæ: les moyennes sur listes chaÓn_es de points,A method to aggregate cognitive localisations: The averages over chained lists of points,"aggregation,cognitive image,GIS,satial cognition,welfare","agr_gation,bien-être,cognition spatiale,image cognitive,SIG",Roulier Fr_d_ric,24/11/2009,fr,TRUE,Amiens,FR,FR,,,
22775,Les disparit_s spatiales de sant_ en villeæ: lÍexemple de Vientiane (Laos),"Spatial health disparities within city: the case of Vientiane, Lao PDR","health geography,Lao PDR,Vientiane,place of residence,space appropriation,multilevel regression model,cross-level interaction","g_ographie de la sant_,Laos,Vientiane,lieu de r_sidence,appropriation de lÍespace,modèle de r_gression multiniveaux,interaction inter-niveaux",Vall_e Julie,23/11/2009,fr,TRUE,Vientiane,LA,FR,,,
22771,The <em>World Development Report</em> 2009: The Beginning of A Space Odyssey?,,,,Walther Olivier,18/11/2009,en,FALSE,,,LU,,,
22746,La cªte marocaine ö v_lo (f_vrier 2007)æ: Casablanca,,,,Koper Bruno,02/11/2009,Fr,FALSE,Casablanca,MA,FR,,,
22747,La lutte des places ö Chamonixæ: Quand la mort devient enjeu spatial,Fighting over places: the space of the dead in Chamonix,"cemetery,identity,location,place,space of the dead,world of the living","Chamonix,cimetière,emplacement,espace des morts,identit_,monde des vivants,place",Petit Emmanuelle,28/10/2009,fr,TRUE,Chamonix,FR,CH,,,
22725,Covisibilit_ et peuplement aux Açores. <br />Estimation de lÍimportance du facteur de covisibilit_ dans la r_partition des populations aux Açores,Viewshed analysis and peopling in Azores. How important Viewshed factor is for people repartitionæin Azores archipelago?,"archipelago,Azores,digital terrain model,peopling,viewshed","Açores,archipel,covisibilit_,modèles num_riques de terrain,peuplement","Marrou Louis,Rousseaux Fr_d_ric",13/10/2009,fr,TRUE,Azores,PT,FR,,,
22716,La première carte moderne de Tunis (1831-1832) <br />Le travail de Falbe en contexte,The first modern map of Tunis (1831-1832) The FalbeÍs work in its context,"archaeology,cartography,colonisation,Falbe,innovation,politics,semiotics,spatial representation,territory,Tunis","arch_ologie,cartographie,colonisation,Falbe,innovation,politique,repr_sentation spatiale,s_miotique,territoire,Tunis",Ba¥r Houda,13/10/2009,fr,TRUE,Tunis,TN,TN,,,
22707,Cartographie des changements de lÍoccupation du sol entre 1990 et 2002 dans le nord du S_n_gal (Ferlo) ö partir des images Landsat,Mapping of changes of land-cover between 1990 and 2002 in the north of Senegal (Ferlo) from Landsat images,"Ferlo,land-cover,land-use,Landsat,multi-temporal analysis,Senegal","analyse diachronique,Ferlo,Landsat,occupation du sol,S_n_gal,utilisation du sol",Sarr Mamadou Adama,07/10/2009,fr,TRUE,Ferlo,SN,FR_SN,,,
22644,La dynamique spatio-temporelle des prix immobiliers ö diff_rentes _chellesæ: le cas des appartements anciens ö Paris (1990-2003),Spatial-temporal dynamics of property values at different geographical levels: the case of old housing stock in downtown Paris (1990-2003),"housing market,Paris,spatial analysis,neighborhoods,dissimilarities","march_ du logement,Paris,analyse spatiale,voisinages,discontinuit_s","Gu_rois Marianne,LeæGoix Renaud",05/10/2009,fr,TRUE,Paris,FR,FR,,,
22651,Fronts _cologiques et _co-conqu_rantsæ: d_finitions et typologies. <br />LÍexemple des ‚æONG environnementales en quête de Cªte Sauvage (Afrique du Sud)æé,Eco-frontiers and eco-settlers: definitions and classifications. Environmental NGOs networking on the South African Wild Coast,"classification,eco-frontier,eco-settler,networks,NGO,South Africa,stakeholders,Wild Coast,Xolobeni","acteurs,Afrique du Sud,Cªte Sauvage,_co-conqu_rant,front _cologique,ONG,r_seaux,typologie,Xolobeni",Guyot Sylvain,05/10/2009,fr,TRUE,Xolobeni_Wild Coast,ZA,FR,,,
22699,A propos du g_osystème,,,,Guermond Yves,05/10/2009,fr,FALSE,,,FR,,,
22685,Eloge de la concentration urbaine. Plaidoyer de la Banque mondiale en faveur de la grande ville.,Urban concentration Praise. The World Bank for big cities.,"anti-urban ideologies,World Development Annual Report,urban concentration,development,World Bank","banque mondiale,concentration urbaine,d_veloppement urbain,nouvelle _conomie g_ographique,centre-p_riph_rie",Cavin JoÔlle Salomon,02/10/2009,fr,TRUE,,,FR,,,
22695,Les ambigu¥t_s de la nouvelle doctrine spatiale de la Banque mondiale ,The paradox of the World BankÍs new spatial doctrine,"World Development Annual Reportæ; globalized enclavesæ; center-peripheryæ; new spatial economy; economic geographyæ; World bankæ; regional development,developing countries","banque mondiale,concentration urbaine,d_veloppement urbain,nouvelle _conomie g_ographique,centre-p_riph_rie",Giraut Fr_d_ric,02/10/2009,fr,TRUE,,,CH,,,
22573,Der Einfluss ungesteuerter Urbanisierung auf die Grundwasserressourcen am Beispiel der indonesischen Millionenstadt Yogyakarta,The effect of uncontrolled urbanization in regard to the availability of groundwater demonstrated with the example of the Indonesian million city Yogyakarta,"urbanization,urban groundwater replenishment,pollution of the groundwater,water supply system,Yogyakarta (Indonesia)","urbanisation,système d'alimentation en eau,r_approvisionnement des nappes phr_atiques urbaines,pollution des nappes phr_atiques,Yogyakarta (Indon_sie)","Putra DoniæP.E.,Baier Klaus",29/09/2009,de,TRUE,Yogyakarta,ID,ID,,DE,
22583,Quartier durable ou _co-quartieræ?,Quartier durable or _co-quartier?,"_coquartier,_coquartiers,_co-quartier,_co-quartiers,quartier durable,quartiers durables,sustainable district,sustainable districts,sustainable neighbourhood,sustainable neighbourhoods,urban activities,sustainable city,ecocity,urban planning,conceptual frame,urban growth,urban sprawl,sustainable development,epistemology,urban geography,housing,urban policy,semantics,urban,urbanization","_coquartier,_coquartiers,_co-quartier,_co-quartiers,quartier durable,quartiers durables,agglom_ration,agglom_rations,am_nagement du territoire,cadre conceptuel,croissance urbaine,d_veloppement durable,d_veloppement urbain,d_veloppement durable urbain,durabilit_ urbaine,_pist_mologie,extension urbaine,g_ographie urbaine,habitat,planification urbaine,politique de la ville,politique urbaine,s_mantique,urbain,urbanisation,urbanisme,ville",Boutaud BenoÓt,24/09/2009,fr,TRUE,,,DE,,,
22563,Les fonctions de la micro-distance dans le Jardin botanique de Naples,How does Distance Matter? NaplesÍ Botanical Garden at the Micro Scale Level,"espace,garden,material/symbolic,Naples","concret/symbolique,espace,jardin,Naples",Estebanez Jean,10/09/2009,fr,TRUE,Naples,IT,FR_CH,,,
22544,Traduire Reclus. LÍItalie _crite par Attilio Brunialti,Translating Reclus: Italy as written by Attilio Brunialti,"Brunialti,Italy,nationalism,Reclus,universal geography","Brunialti,g_ographie universelle,Italie,nationalisme,Reclus",Ferretti Federico,10/07/2009,fr,TRUE,,IT,IT_FR,,,
22447,OSIRIS-Multirisquesæ: une m_thode et un outil dÍaide ö la d_cision pour les communes soumises aux risques majeurs,OSIRIS-Multirisques: a method and decision support tool for localities exposed to major hazards,"crisis preparation,decision support,Local Emergency Plan,multiple hazards","aide ö la d_cision,multirisques,plan communal de sauvegarde,pr_paration de crise","Morel Gilles,Hissel François,Aunay Sylvain,D_motier Sabrina",02/07/2009,fr,TRUE,,,FR,,,
22529,Ävolution des paysages de la plaine de Mac_doine centraleæ: entre g_ographie historique et approche pal_oenvironnementale,Landscape evolution of the Central Macedonia Plain (Greece) : combining the historical geography and the palaeoenvironmental approach,"geoarchaeology,historical geography,Greece,Thessaloniki Plain,borehole","g_oarch_ologie,g_ographie historique,Grèce,plaine de Thessalonique,sondage","Ghilardi Matthieu,Fouache Äric,Syrides George,Styllas Mike,Stiros Stathis,Kozlakidis Zisis",02/07/2009,fr,TRUE,Thessaloniki,GR_MK,FR,,GR_UK,
22543,Les _lections europ_ennes de 2009 en France. Existe-t-il un vote des ‚ægrandes r_gionsæéæ?,The results of the european elections in France (2009),,,"Colange C_line,Bussi Michel,Gosset Jean-Paul",02/07/2009,fr,TRUE,,FR,FR,,,
22466,Pour une approche g_ographique des jeux de plateau,For a geographical approach to board-games,"boardgames,inner logic,play space,space,representation","jeux de plateau,logique interne,espace ludique,espace,repr_sentation",Borzakian Manouk,29/06/2009,fr,TRUE,,,FR,FR,,
22474,La industria audiovisual en andalucÕa y espa_a ante el surgimiento de nuevos clusters,The audiovisual industry in Andalusia and Spain facing the emergence of new clusters,"enterprise policy,growth,market,regional economy,spatial distribution","croissance,distribution spatiale,_conomie r_gionale,march_,politique d'entreprise",VallejoæPe_a Francisco Alberto,29/06/2009,es,TRUE,Andalusia,ES,ES,,,
22506,<em>‚æLucy in the skyæé</em>ƒ ou penser lÍespace en millions dÍann_es,ñLucy in the skyîƒ thinking the space in million year terms,"determinism,East Side Story,evolution","d_terminisme,East Side Story,_volution des espèces",Rasse Michel,29/06/2009,fr,TRUE,,,FR,,,Africa
22492,JournalBase - Une _tude comparative internationale des bases de donn_es des revues scientifiques en sciences humaines et sociales (SHS),JournalBase - A Comparative International Study of Scientific Journal Databases in the Social Sciences and the Humanities (SSH),"AERES,bibliometry,ERIH,humanities,scientific journals,Scopus,social sciences,WOS","AERES,bibliom_trie,ERIH,revues scientifiques,sciences humaines,sciences sociales,Scopus,WOS","Dassa Michèle,Kosmopoulos Christine",25/06/2009,fr,TRUE,,,FR,,,
22388,"GeoCells model : European Structural Funds and regional interactions, which convergences for the European regions?",,"cellular automata,region,regional inequalities,regional policy","automates cellulaires,disparit_s r_gionales,politique r_gionale europ_enne,r_gion","Elissalde Bernard,Langlois Patrice,Goyat Dominique",02/06/2009,en,FALSE,,DE_AT_BE_BG_DK_ES_EE_FI_FR_GR_HU_IT_LV_LT_NL_PL_PT_CZ_RO_UK_SK_SE,FR,,,
22366,Le rªle de la distance dans lÍorganisation des pratiques et des paysages agricolesæ: lÍexemple du fonctionnement des exploitations laitières dans lÍarc atlantique,Impact of distance on agricultural practices and landscapes organization: case study of dairy farm functioning in Western Europe,"dairy system,distance,farm,Galicia,GIS,landscape,Normandy,South England,spatial analysis,spatial organization,territorial organization model","analyse spatiale,distance,exploitation agricole,Galice,modèle dÍorganisation territoriale,Normandie,organisation de lÍespace,paysage,SIG,sud de l'Angleterre,système laitier","Marie Maxime,Bensaid Abdelkrim,Delahaye Daniel",27/05/2009,fr,TRUE,Blackmore_Pays d Auge_Virois_Manche_Terra cha,UK_FR_ES,FR,,,
22347,LÍ_mergence des politiques m_tropolitaines marseillaisesæ: entre conflits et apprentissages,The emergence of metropolitan policies in Marseilles: between conflict and learning,"Marseilles,urban planning,metropolitan project","Marseille,planification urbaine,projet m_tropolitain",Douay Nicolas,25/05/2009,fr,TRUE,Marseille,FR,HK,,,
22270,La vuln_rabilit_ de lÍapprovisionnement en eau dans lÍagglom_ration pac_nienne : le cas du sous-système El Alto,The vulnerability of water provision in the agglomeration of La Paz: the case of the El Alto sub-system,"Bolivia,city,drinking water,La Paz,urban vulnerability","Bolivie,eau potable,La Paz,ville,vuln_rabilit_ urbaine",Hardy S_bastien,20/05/2009,fr,TRUE,La Paz,BO,FR,,,
22354,Le Sch_ma de d_veloppement de lÍespace communautaire (SDEC)æ: application d_faillante ou _laboration probl_matiqueæ?,The European Spatial Development Perspective (ESDP):a failing application or a problematic elaboration process?,"European Spatial Development Perspective (ESDP),spatial planning,spatial development,Europe,European Spatial Planning Observatory Network (ESPON),application","am_nagement du territoire,Europe,sch_ma de d_veloppement de lÍespace communautaire (SDEC),application,concertation,observatoire en r_seau de lÍam_nagement du territoire europ_en (ORATE)",Santamaria Fr_d_ric,20/05/2009,fr,TRUE,,DE_AT_BE_BG_DK_ES_EE_FI_FR_GR_HU_IT_LV_LT_NL_PL_PT_CZ_RO_UK_SK_SE,FR,,,
22229,Vuln_rabilit_s et patrimonialisations dans les villes africainesæ: de la pr_servation ö la marginalisation,Vulnerabilities and heritage in African cities: from preservation to marginalization,"urban vulnerability,heritage,Africa,urban dynamics,resilience","vuln_rabilit_ urbaine,patrimoine,Afrique,dynamiques urbaines,r_silience",Ouallet Anne,14/05/2009,fr,TRUE,Addis-Abeba_Marrakech_Djenne,MA_MO_ET,FR,,,
22232,Espaces ö risque et margesæ: m_thodes dÍapproche des vuln_rabilit_s urbaines ö Lima et Quito,,"accident,geopolitical studies,development stake,epistemology,Lima,deprived area,Quito,risk,stigma,urban vulnerability,territorialisation","accidents,analyse g_opolitique,enjeux de d_veloppement,_pist_mologie,Lima,marge,Quito,risque,stigmates,vuln_rabilit_ urbaine,territorialiation",Sierra Alexis,14/05/2009,fr,FALSE,Lima_Quito,EC_PE,FR,,,
22260,Fiscalit_ et territoire en Franceæ: lÍImpªt sur le Revenu des Personnes Physiques (IRPP),Taxation and territory in France: the Income tax (IRPP),"tax,income,wage,pension,territory,urbanization,cartography,13/05/2009","impªt,revenu,salaire,retraite,territoire,urbanisation,cartographie",Waniez Philippe,13/05/2009,fr,TRUE,,FR,FR,,,
22192,Incorporer lÍespace dans la mod_lisation du choix de destinationæ: le cas de 4 villes flamandes.,Incorporating space in destination choice models: the case of 4 Flemish cities,"Belgium,nested logit,shopping,spatial behaviour,urban","Belgique,commerce,comportement spatial,logit emboÓt_,urbain","Thomas Isabelle,Verhetsel Ann,Witlox Frank",30/04/2009,fr,TRUE,Gent_Antwerpen_Aalst_Mechelen,BE,BE,,,
22221,Processus de d_cision et Espace dÍactivit_s/d_placements. Une approche articulant routine cognitive et adaptation _v_nementielle,Decision process and Activity space. An approach linking cognitive routine and occurrence adaptation,"activity space,cognitive routine,decision,mobility behaviour,occurrence","comportement de mobilit_,d_cision,espace-temps quotidien,_v_nement,routine cognitive",Enaux Christophe,30/04/2009,fr,TRUE,,,FR,,,
22397,LÍint_rêt g_ographique de la logique de S. Lupasco et de la th_orie de la n_ot_nieæ: proposition dÍun crible transdisciplinaire pour lÍ_tude de la r_silience des g_osystèmes urbains,A transdisciplinary screening frame for studying the resilience of urban geosystems: LupascoÍs contradictory antagonistic logic and BolkÍs neoteny theory as geographical tools,"contradictory antagonism,cybernetics,dissipative structure,enaction,mediance,neoteny,resilience,self-organisation,system","antagonisme contradictoire,auto-organisation,cybern_tique,_naction,m_diance,n_ot_nie,r_silience,structure dissipative,système",Reymond Henri,30/04/2009,fr,TRUE,,,FR,,,
