id	title	title_en	keywords_en	keywords_fr	authors	date	langue	translated
2440	Territoire et immigration en Espagne. Une étude de cas en Palma de Mallorca et León1	Territory and Immigration in Spain. A case study in Palma de Mallorca and León	exclusion,globalization,migration,multi-culturalism,segregation,Spain	Espagne,exclusion,migration,mondialisation,multiculturalisme,ségrégation	Pérez Jesús M. González,Medina José Somoza	2004-06-22	fr	true
25547	Territorio e inmigración en España. Análisis de casos en Palma de Mallorca y León1	Territory and Immigration in Spain. A case study in Palma de Mallorca and León	migration,globalisation,multi-culturalism,segregation,exclusion,Spain		Pérez Jesús M. González,Medina José Somoza	2004-06-22	es	true
2235	Position de recherche sur une méthode de détermination d'un contour urbain	Research report on a method for determining an urban outline	image analysis,mathematical morphology,topographical map,urban settlement and city	agglomération,bâti urbain,carte topographique,morphologie mathématique,traitement d'image	Bailly Eric	1996-06-14	fr	true
2236	Spazio urbano e movimento pedonale Uno studio sull'ipotesi configurazionale	Spazio urbano e movimento pedonale Uno studio sull'ipotesi configurazionale		déplacement pédestre,espace urbain,usage du sol	Cutini Valerio	1999-10-26	it	true
24688	La carte de végétation du CNRS à l'ère du numérique	The vegetation map of the CNRS going numerical: the geographical database of the vegetation of France. Harmonised vector cover at 1/1 000 000 and georeferenced scan at 1/200 000.	vegetation,numerical mapping,vegetation series,Geographical information system,database,France	végétation,cartographie numérique,série de végétation,système d'information géographique,base de données,France	Leguédois Sophie,Party Jean-Paul,Dupouey Jean-Luc,Gauquelin Thierry,Gégout Jean-Claude,Lecareux Caroline,Badeau Vincent,Probst Anne	2011-10-27		true
24747	The symbolism of place: a geography of relationships between space, power and identity		Americas,geography,identity,place,power,space,symbol,symbolism		Monnet Jérôme,Verdier Angéla	2011-10-30	en	false
2242	Simulation paysagère : un modèle multi-agents pour prendre en compte les relations sociales	Landscape simulation : a multi-agent model to take social interactions into consideration	simulation,landscape modelling,multi-agent,discrete events,social interaction	simulation,modélisation paysagère,multi-agents,événements discrets,relations sociales	Poix Christophe,Michelin Yves	2000-01-05	fr	true
2255	Forecasting global climatic change impacts on Mediterranean agricultural land use in the 21<sup>st</sup> Century		Agricultural land use,forecasting,fuzzy logic,GIS,integrated modelling,land degradation,neural networks,risk,spatial interpolation,Synoptic Prediction System (SPS)	système de prévision synoptique,logique floue,SIG,réseaux neuronaux,dégradation des sols,risque,système intégré	Openshaw Stan,Turner Andy	2000-02-09	en	false
4437	Modernism, Cosmopolitanism and Catastrophism in Los Angeles and Mexico City<a id="retour1"></a><a id="bkmretour1"></a>		catastrophism,cosmopolitanism,image,Los Angeles,Mexico City,model of city,model of society,modernism,urbanism,urbanity	catastrophisme,cosmopolitisme,Los Angeles,Mexico,modèle de société,modèle de ville,modernisme,représentation,urbanisme,urbanité	Monnet Jérôme	2000-06-28	en	false
2289	Modelling within a thermodynamic framework : a footnote to Sanders (1999)		micro-simulation,synergetic,self-organizing system,complex system,alignment	micro-simulation,synergétique,auto-organisation,système complexe	Winder Nick	2000-09-05	en	false
3935	Une famille de distributions : des paretiennes aux « contra-paretiennes »	A family of distributions : from paretian to « contra-paretian ». Applications to the study of urban concentration and its evolution	adjustment,city size distribution,inequality,statistic	ajustement,concentration,inégalités,statistique	Barbut Marc	2004-03-25	fr	true
4167	Le déterminisme des landes atlantiques : quelle réalité ?	The determinism of atlantic moors : what reality ?	biogeography,Europe,evolution of lanscapes,geosystem,moor	biogéographie,Europe,évolution des paysages,géosystème,lande	Petit-Berghem Yves	2003-06-27	fr	true
4110	Évolution et diffusion spatiale du travail frontalier en Alsace (1968-1999)	Evolution and spatial diffusion of cross border commuters in Alsace (1968-1999)	Alsace,boundary,cross border commuters,spatial dynamic	Alsace,dynamique spatiale,frontière,travail frontalier	Buxeda Cécile	2003-09-03	fr	true
4118	Who is the long-distance commuter? Patterns and driving forces in Sweden		binomial logit model,long-distance commuting,mobility	mobilité,modèle logit binomial,mouvement pendulaire sur de longue distance,navetteur	Öhman Marianne,Lindgren Urban	2003-08-01	en	false
4343	Who’s in ? Lifestyles data and geographical research		1991 UK Census,geocomputation,lifestyles databases	base de données,géomatique,style de vie	Harris Richard	2000-02-03	en	false
2329	Sur une représentation globale des infections a VIH en Afrique subsaharienne. Les complexes socio-spatiaux de risques	On a global representation of HIV infections in subsaharan africa. The socio-spatial sets of risks	Subsaharian Africa,HIV,modelling,eco-epidemiology,multiple correspondance analysis (MCA),risk status	Afrique subsaharienne,VIH,modélisation,éco-épidémiologie,analyse des correspondances multiples,risque	Mbiaga Cyrille,Naizot Thierry,Roux Michel	2002-05-23	fr	true
3976	Medical geography: has J.M. May borrowed M. Sorre's 1933 concept of pathogenic complexes?		'genre de vie',American Geographical Society,biological environment,medical geography,pathogenic complexes	complexe pathogène,environnement biologique,genre de vie,géographie médicale	Akhtar Rais	2003-03-12	en	false
3977	Between the Sinusoidal projection and the Werner: an alternative to the Bonne		Bonne,equal area projection,map projection,sinusoidal projection,Werner	Bonne,projection cartographique,projection équivalente,projection sinusoïdale,Werner	Bottomley Henry	2003-06-13	en	false
3989	Les enjeux politiques de l’hindouisme dans l’Inde actuelle	The political challenges of Hinduism in contemporary India	decentralisation,governance,Hindu nationalism,Hinduism,hindutva,parliamentary democracy,positive discrimination,regional party	décentralisation,démocratie parlementaire,discrimination positive,gouvernance,hindouisme,hindouité,nationalisme hindou,partis régionaux	Marius-Gnanou Kamala	2001-02-20	fr	true
4004	Reclus, a colonialist ?		anarchy,geographers,colonialism,anti colonialism,geography,history		Baudouin Axel,Green Hilary	2003-05-26	en	false
4011	L'autocorrélation spatiale comme outil géostatistique d'identification des concentrations spatiales des accidents de la route	Spatial autocorrelation as a geostatistical tool for identifying spatial concentrations of road accidents	black zone,road accident,spatial autocorrelation	accidents de la route,autocorrélation spatiale,zone noire	Flahaut Benoît	2001-02-07	fr	true
4019	The use of historical photography in environmental studies		environmental change,inter-tidal area,aerial photography,remote sensing	changement environnemental,littoral,photographie aérienne,télédétection	Collier Peter,Inkpen Rob,Fontana Dominic	2001-01-19	en	false
3944	Un système multi-scalaire, ses espaces de référence et ses mondes. L’<em>Atlas Vidal-Lablache</em>	A Multi-scalar System, its Referential Spaces and its Worlds. The Atlas Vidal-Lablache	all/part,atlas,cartography,ethnocentrism,meta-scale,plate,referential space,relevance,representation,scale,universality,world	atlas,cartographie,échelle,espace de référence,ethnocentrisme,méta-échelle,monde,pertinence,planche,représentation,tout/partie,universalité	Robic Marie-Claire	2004-03-25	fr	true
3961	Note sur la notion d’échelle dans la géographie française de la fin du XIX<sup>e</sup> siècle et du début du XX<sup>e</sup> siècle	Notes on the Notion of Scale in French Geography at the End of the Nineteenth Century and the Beginning of the Twentieth	project,relevance,scale,whole/part	échelle,pertinence,projet,tout/partie	Robic Marie-Claire	2004-03-24	fr	true
2871	3-D GIS : Virtual London and beyond		3-D GIS,virtual city,virtual reality		Evans Stephen,Hudson-Smith Andrew,Batty Michael	2006-10-27	en	false
2436	Calibrer un modèle d’évolution de l’occupation du sol urbain. L’exemple de Belfort	Calibrating a model of urban land change. An example in Belfort	modelling,participative design,prospect,simulation,urban planning	concertation participative,modélisation,prospective,simulation,urbanisme	Antoni Jean-Philippe	2006-07-19	fr	true
2379	The evaluation of Decision Plan Nets for bridging the gap between the ideal dwelling and the accepted dwelling		decision,decision plan nets,housing choice,predictive value,simulation model,stated preference,substitution of preferences	arbres de décision,choix de logement,décision,préférence de fait,préférence exprimée,simulation,substitution des préférences,valeur prédictive,validité prédictive	Goetgeluk Roland,Hooimeijer Pieter	2002-10-10	fr	false
4750	The Metropolis-Hastings algorithm, a handy tool for the practice of environmental model estimation : illustration with biochemical oxygen demand data		parameter uncertainty,Markov Chain Monte Carlo sampling,bayesian inference,non linear modelling,BOD,Metropolis-Hastings algorithm	incertitude,méthodes de Monte-Carlo par chaînes de Markov,inférence bayésienne,modèle non-linéaire,Demande Biologique en Oxygène (DBO),algorithme de Metropolis-Hastings	Torre Franck,Boreux Jean-Jacque,Parent Eric	2001-02-28	fr	false
4772	Carnet de voyage en terre déodatienne			voyage	Breton Eric	2001-10-20	fr	false
4787	Un débat pour l'agrégation			enseignement de la géographie,France	Grasland Claude	2001-01-30	fr	false
4792	Keeping space public : Times Square (New York) and the Senegalese peddlers		ambulantism,metropolization,public space,Times Square,street vending,peddler,urban flow,urban ethnography	ambulantage,métropolisation,espace public,Times Square,camelot,commerce ambulant,flux,ethnographie urbaine	Tonnelat Stéphane	2007-03-09	en	false
2381	L'analyse log-linéaire de tableaux de contingence et le modèle logit II : interaction et rapport de chances à propos d'un problème d'évaluation contingente.	The loglinear analysis of contingency tables and the logit model II interaction odds ratio in connexion with a problem of contingent valuation	contingent valuation,Logit,loglinear,odds ratio	évaluation contingente,log-linéaire,Logit,rapport de chances	Kah Estelle	2003-01-10	fr	true
