"id","SCHID","title","title_en","keywords_en","keywords_fr","authors","date","langue","translated","DatePublication","Rubrique","Auteur","TypeDocument","Disponibilite","VisuTot","Visu07","Visu08","Visu09","Visu10","Visu11","Visu12","Visu13","Visu14","citedby","citing"
22957,"10870002108195618785","Grand Baie (île Maurice) : côté jardin, côté cour","Grand Baie (Mauritius island): shown side and hidden side",";touris;développement;environment;development;Mauritius;Maurice;urbanisation;Grand Baie;environnement;urbanization;tourism","Maurice,Grand Baie,tourisme,urbanisation,environnement,développement",";Jean-Michel , Jauze","2010-03-03","fr","true","03-03-2010","Rubriques Espace, Société, Territoire 2010","Jean-Michel Jauze","Article","Texte intégral",17539,0,0,0,2046,1906,4079,5089,4419,0,7
23431,"","Varlet J. et Zembri P. avec Eugénie Dumas et Jules Grandin (cartographes), 2010, Atlas des transports – Les paradoxes de la mise en réseau du monde, Paris, Éditions Autrement, 79 p.","","","",";Frédéric , Dobruszkes","2011-01-03","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23388,"","Analyse de la variabilité climatique et de ses influences sur les régimes pluviométriques saisonniers en Afrique de l’Ouest : cas du bassin versant du N’zi (Bandama) en Côte d’Ivoire","Analysis of climate variability and of its influences on seasonal rainfall regimes in West Africa: case of the N’zi (Bandama) watershed in Ivory Coast",";climate variability;régimes pluviométriques;Ivory Coast;Côte d’Ivoire;rainfall regimes;N’zi-Bandama;variabilité climatiqu","Côte d’Ivoire,N’zi-Bandama,régimes pluviométriques,variabilité climatique",";Sekouba , Oulare;Kouakou Bernard , Dje;Yao Blaise , Koffi;Koffi Fernand , Kouamé;Amani Michel , Kouassi;Jean Emmanuel , Paturel","2010-12-07","fr","true","07-12-2010","Rubriques Environnement, Nature, Paysage 2010","Amani Michel KouassiKoffi Fernand KouaméYao Blaise KoffiKouakou Bernard DjeJean Emmanuel PaturelSekouba Oulare","Article","Texte intégral",21477,0,0,0,319,2084,5269,7241,6564,NA,NA
760,"","Moulinier L., Sallmann L., Verna C. et Weill-Parot N.(dir.), La juste mesure. Quantifier, évaluer, mesurer, entre Orient et Occident (VIIIe-XVIIIe siècle), Saint-Denis, Presses Universitaires de Vincennes, Collection Temps et espaces, 2005, 205 pages.","","","",";Nicolas , Verdier","2005-09-09","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22773,"","Bouillon Fl., 2009, Les mondes du squat. Anthropologie d’un habitat précaire, Paris, PUF/Le Monde, 245 p.","","","",";Laurent , Matthey","2009-11-18","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5121,"3491248793685189593","Contribution à l'approche systémique des paysages humides","",";système;paysage;analyse spatiale;zone humide;télédétectio","analyse spatiale,paysage,système,télédétection,zone humide",";Emmanuelle , Pivette","1999-06-16","fr","false","16-06-1999","Transversalités Dossiers 1999 4èmes Rencontres de Théo Quant, Besançon, France 11-12 février 1999","Emmanuelle Pivette","Article","Résumé",897,57,159,175,93,103,128,97,85,0,0
501,"13579609314752798883","Géographie et sémiologie graphique : deux regards différents sur l’espace","Geography and graphic semiology : two different ways towards space",";sémiologie graphique;graphic semiolog","sémiologie graphique",";Jean-Paul , Bord","2000-11-17","fr","true","17-11-2000","Transversalités Dossiers 1997 Colloque ""3O ans de sémiologie graphique""","Jean-Paul Bord","Article","Texte intégral",7158,300,1000,1078,969,865,1024,1103,819,2,16
24751,"17698147798030344182","Renouvellement urbain et risque inondation : le plan-guide « Seine-Ardoines »","Urban renewal and flood risk: the masterplan “Seine Ardoines”",";planification urbaine;urban renewal;plan-guide;inondation;urban planning;Grand Paris;“guide plan”;flood;projet urbain;natural risk;risque naturel;Greater Paris;masterpla","projet urbain,risque naturel,inondation,planification urbaine,plan-guide,Grand Paris",";Félix , Adisson;Alexandre , Brun","2011-10-29","fr","true","29-10-2011","Rubriques Aménagement, Urbanisme 2011","Alexandre BrunFélix Adisson","Article","Texte intégral",19482,0,0,0,0,1317,6053,5535,6577,6,12
22057,"473145454289941520","Rôle de la mare dans la gestion des systèmes pastoraux sahéliens du Ferlo (Sénégal)","Role of the natural pounds in the management of the Sahelian pastoral systems of Ferlo (Senegal).",";mares;Sénégal;natural pounds;Senegal;Ferlo;Sahe","Ferlo,mares,Sahel,Sénégal",";Oumar , Sy","2009-03-17","fr","true","17-03-2009","Rubriques Environnement, Nature, Paysage 2009","Oumar Sy","Article","Texte intégral",3764,0,0,1004,654,431,406,581,688,2,0
11203,"10450937551023149981","Statistiques de produit croisé pour l’analyse exploratoire de la dépendance spatiale","Cross-product statistics for exploratory analysis of spatial dependence",";analyse de semis;local indicators of spatial autocorrelation;statistiques de produit croisé;aide à la décision;test de Mantel;indices locaux d’autocorrélation spatiale;spatial dependency;statistique spatiale exploratoire;autorégression spatiale;spatio-temporal interactions;spatial autoregression;exploratory spatial analysis;hot-spot analysis;cross-product statistics;decision making assistance;Mantel tes","aide à la décision,analyse de semis,autorégression spatiale,indices locaux d’autocorrélation spatiale,statistique spatiale exploratoire,statistiques de produit croisé,test de Mantel",";Jean-Marc , Zaninetti","2007-08-22","fr","true","22-08-2007","Transversalités Dossiers 2007-2006 Sélection des meilleurs articles de SAGEO 2005","Jean-Marc Zaninetti","Article","Texte intégral",2464,102,535,536,477,318,183,163,150,0,0
23537,"","Brachflächen: urbane Leerstellen der Megastadt","Abandoned sites: urban voids of the megacity The impact of interim use of abandoned sites on the hydrological situation in Guangzhou, China",";groundwater;Brachfläche;eau souterraine;Grundwasser;mega-urbanization;surfaces abandonnées;Guangzhou;Megaurbanisierung;méga-urbanisation;utilisation intérimaire;abandoned sites;Zwischennutzung;interus","eau souterraine,méga-urbanisation,surfaces abandonnées,utilisation intérimaire",";Ramona , Strohschön;Klaus , Baier;Katharina , Wiethoff","2011-03-23","de","true","23-03-2011","Rubriques Aménagement, Urbanisme 2011","Katharina WiethoffKlaus BaierRamona Strohschön","Article","Texte intégral",2105,0,0,0,0,710,432,426,537,NA,NA
90,"","Katrina et la Nouvelle-Orléans : entre risque naturel et aménagement par l'absurde","Katrina and the New Orleans : Analyzing New-Orleans' recent disaster",";land planning;hazard;stratégie d'acteur;urbanisation;actors' strategy;durabilité;environment;urban development;aménagement;risque;crisis;sustainability;environnement;cris","aménagement,crise,durabilité,environnement,risque,stratégie d'acteur,urbanisation",";François , Mancebo","2006-10-12","fr","true","12-10-2006","Rubriques Aménagement, Urbanisme 2006","François Mancebo","Article","Texte intégral",19273,1073,3309,4190,1320,1225,2180,3217,2759,NA,NA
26127,"10434997229763928446","De l’empathie en géographie et d’un réseau de géographes : la Chine vue par Léon Metchnikoff, Élisée Reclus et François Turrettini","Empathy in Geography and a Geographers’ Network: China as seen by Léon Metchnikoff, Élisée Reclus and François Turrettini",";mondialisation;migrations;Chine;François Turrettini;Léon Metchnikoff;Élisée Reclus;globalisation;Chin","Léon Metchnikoff,Élisée Reclus,François Turrettini,Chine,mondialisation,migrations",";Federico , Ferretti","2013-12-13","fr","true","13-12-2013","Rubriques Epistémologie, Histoire de la Géographie, Didactique 2013","Federico Ferretti","Article","Texte intégral",1143,0,0,0,0,0,0,409,734,0,26
1008,"4391767111388594516","Brasília et Jérusalem : lieux multiculturels dans un monde global.","Brasilia and Jérusalem: multicultural places in a global world",";territory;Brasília;territoire;multiculturalism;multiculturalisme;Jérusalem;Brasili","Brasilia,Jérusalem,multiculturalisme,territoire",";Marília , Steinberger","1998-12-08","fr","true","08-12-1998","Transversalités Dossiers 1997 Colloque ""les problèmes culturels des grandes villes"", 8-11 décembre 1997","Marília Steinberger","Article","Texte intégral",1445,88,302,309,174,142,139,166,125,0,0
977,"10607680078577826658","Bakis H., Bonin M., 2000, La photographie aérienne et spatiale, Paris, PUF, coll. Que sais-je ?","","","",";Axel , Baudouin","2000-06-14","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
5561,"826979822568237013","Photographies des participants du Congrès de Géographie qui s'est tenu à Paris en 1931","","","",";J. , Boisselot","1996-08-08","","false","08-08-1996","Rubriques Epistémologie, Histoire de la Géographie, Didactique 1996","J. Boisselot","Article","Texte intégral",476,25,114,143,62,44,38,31,19,0,0
24196,"9538444262612777716","L’organisation de la prévention antipaludique au Gabon à l’époque coloniale","Malaria prevention in Gabon during colonization",";malaria;prevention;paludisme;Gabon;prévention;colonization;colonisatio","paludisme,prévention,Gabon,colonisation",";Nadine N. , Ndonghan Iyangui;Maryvonne , Kombila;Jean-Charles , Clanet","2011-10-15","fr","true","15-10-2011","Rubriques Espace, Société, Territoire 2011","Nadine N. Ndonghan IyanguiJean-Charles ClanetMaryvonne Kombila","Article","Texte intégral",3507,0,0,0,0,148,971,1084,1304,0,14
26246,"180283205582975557","Territoire, identité et gouvernance : quelle équation pour un développement durable ?","Territory, identity and governance: which equation for a sustainable development?",";identity;territory;territoire;démocratie participative;développement durable;sustainable development;identité;participatory democracy;gouvernance;governanc","gouvernance,démocratie participative,développement durable,territoire,identité",";Anne-Solange , Muis","2014-03-01","fr","true","01-03-2014","Rubriques Espace, Société, Territoire 2014","Anne-Solange Muis","Article","Texte intégral",1407,0,0,0,0,0,0,0,1407,0,10
3107,"13066922867349840126","Hommage à David Woodward","","","",";Gilles , Palsky","2004-12-16","fr","false","16-12-2004","Rubriques Cartographie, Imagerie, SIG 2004","Gilles Palsky","Annonce et actualité","Texte intégral",676,93,158,144,64,83,46,51,37,0,0
3425,"5978505324400362173","A systemic approach to transport accessibility. A methodology developed in Strasbourg: 1982-2002","",";accessibilité;cartography;cartographie;functional space;Luxembourg;modelling;modélisation;cartographic transformation;Luxemburg;databases;base de données;transformation cartographique;espace fonctionnel;accessibilit","accessibilité,base de données,cartographie,espace fonctionnel,Luxembourg,modélisation,transformation cartographique",";Colette , Cauvin","2005-05-10","en","false","10-05-2005","Rubriques Systèmes, Modélisation, Géostatistiques 2005","Colette Cauvin","Article","Texte intégral",4075,220,552,539,409,294,258,264,1539,8,2
989,"","Béatrice COLLIGNON,Les Inuit : ce qu'ils savent du territoire, Paris, L'Harmattan, 1996, 254 pages","","","",";Bernard , Debarbieux","1998-04-07","fr","false","07-04-1998","Rubriques Politique, Culture, Représentations 1998","Bernard Debarbieux","Compte-rendu","Texte intégral",2670,192,654,411,207,203,230,395,378,NA,NA
7472,"","Modelling in Geography","","","",";Denise , Pumain","2000-03-12","en","false","12-03-2000","Vie Scientifique Éditoriaux","Denise Pumain","Editorial","Texte intégral",379,17,120,87,19,29,28,50,29,NA,NA
779,"17315586247426081437","Courgeau D., 2004, Du groupe à l’individu. Synthèse multi-niveau, Paris, INED*.","","","",";Denise , Pumain","2005-01-13","fr","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
25077,"5559255212717815832","Cartographie de l’aléa de submersion marine et PPR : éléments de réflexion à partir de l’analyse de la commune de Guissény (Finistère, France)","Coastal flooding hazard mapping and PPR flood prone zones: food for thought from the analysis of the commune of Guissény (Finistère, France)",";risk;flood prone zone;enjeux;stakes;coastal flooding;risque;submersion marine;Plan de prévention des risque","submersion marine,risque,enjeux,Plan de prévention des risques",";Catherine , Meur-Férec;Annaïg , Postec;Serge , Suanez;Jean-Marie , Cariolet","2012-02-02","fr","true","02-02-2012","Rubriques Espace, Société, Territoire 2012","Jean-Marie CarioletSerge SuanezCatherine Meur-FérecAnnaïg Postec","Article","Texte intégral",6838,0,0,0,0,0,2635,1996,2207,2,31
2199,"16769575121543978039","Understanding spatial structure from network data : theoretical considerations and applications.","",";complémentarité;network analysis;complementarity;hierarchy;hiérarchie;analyse de résea","analyse de réseau,hiérarchie,complémentarité",";Giovanni A. , Rabino;Sylvie , Occelli","1997-06-26","en","false","26-06-1997","Rubriques Systèmes, Modélisation, Géostatistiques 1997","Giovanni A. RabinoSylvie Occelli","Article","Texte intégral",3401,216,582,552,522,418,274,468,369,26,12
20143,"5208336872834098869","Une catastrophe dans son contexte : l’ouragan Nargis dans la Baie du Bengale (avril-mai 2008)","","","",";François , Durand-Dastès","2008-09-22","fr","false","22-09-2008","Vie Scientifique Débats Les échelles des catastrophes","François Durand-Dastès","Article","Texte intégral",2859,0,591,699,408,288,335,278,260,3,0
