"id"	"UID"	"SCHID"	"Title"	"Title_en"	"keywords_en"	"keywords_fr"	"authors"	"date"	"langue"	"translated"	"numciting"	"numcited"
"26002"	"T1092"	"14913610833735315044"	"Growth dynamic of retail locations: a methodological approach using a logistic model"	""	";modélisation;Porto Alegre;logistic model;modeling;modèle logistique;commerce;retai"	"commerce,modélisation,modèle logistique,Porto Alegre"	";Romulo , Krafta;Clarice , Maraschin"	"2013-08-02"	"en"	"false"	"0"	"38"
"1546"	"T0439"	"18324282830790877604"	"Is there an 'i' in gdis? the problem of representation in geodemographic and lifestyles systems "	""	";style de vie;Système d'Information Géodémographique (SIGD);Geodemographic Information Systems (GDIS);lifestyles data;erreur écologique;ecological fallac"	"Système d'Information Géodémographique (SIGD),style de vie,erreur écologique"	";Richard , Harris"	"1998-11-08"	"en"	"false"	"0"	"37"
"5417"	"T0143"	"9936851728299795309"	"Une base de données sur les thèses de géographie soutenues en France"	"A data base on French thesis in geography"	";thèses;France;lieu;geography;history of geography;base de données;géographie;place;database;thesi"	"base de données,France,géographie,lieu,thèses"	";Gérard , Joly"	"1997-03-25"	"fr"	"true"	"0"	"0"
"23187"	"T0871"	"5738344954634745626"	"La planification des trames vertes, du global au local : réalités et limites"	"The greenways planning, from global to local: realities and limits"	";intercommunality;Greenway;peri-urban;périurbain;urbanisme;urbanism;urban dynamics;intercommunalité;dynamique urbaine;trame verte;public policies;regulation;réglementation;planification territoriale;politique publique;territory plannin"	"dynamique urbaine,intercommunalité,périurbain,planification territoriale,politique publique,réglementation,trame verte,urbanisme"	";Arnaud Bernard De , Lajartre;Nathalie , Carcaud;Laure , Cormier"	"2010-07-06"	"fr"	"true"	"0"	"24"
"1722"	""	""	"Pumain Denise, Paquot Thierry, Kleinschmager Richard, 2006, <em>Dictionnaire La ville et l’urbain</em>, Paris : Economica-Anthropos (collection Villes, dir. D.Pumain), 320 p."	""	""	""	";Jérôme , Monnet"	"2007-01-23"	"fr"	"false"	"0"	"0"
"981"	""	"11775481836302152248"	"Gomez-Géraud Marie-Christine, 2000, <em>Ecrire le voyage au XVI<sup>e </sup>siècle en France</em>, Paris, PUF, coll. Etudes littéraires <em>Recto-verso</em>."	""	""	""	";Christiane , Deluz"	"2000-06-06"	"fr"	"false"	"0"	"0"
"25581"	"T1073"	"17035373731287482133"	"De l’impact de la localisation résidentielle sur la perception et l’acceptation du risque nucléaire : une analyse sur données françaises (avant Fukushima)"	"Living in the vicinity of nuclear power stations : a specific perception and acceptance of related risks ?"	";social geography;localisation résidentielle;technological risk;Residential localisation;risque technologique;géographie social"	"risque technologique,géographie sociale,localisation résidentielle"	";Patrick , Ronde;Caroline , Hussler"	"2012-12-03"	"fr"	"true"	"0"	"78"
"25658"	"T1070"	"12855282424430779659"	"Haesbaert R., Nunes Pereira S., Ribeiro G. (dir.), 2012, Vidal, Vidais: textos de Geografia Humana, Regional e Política, Rio de Janeiro, Bertrand Brasil, 464 p."	""	""	""	";Federico , Ferretti;Larissa Alves de , Lira"	"2012-12-13"	"fr"	"false"	"0"	"9"
"1808"	""	"12155051080341327437"	"Le paysage des géographes russes : l’évolution du regard géographique entre le xix<sup>e</sup> et le xx<sup>e</sup> siècle"	"The landscape of the Russian geographers : the evolution of the geographical perspective between the nineteenth and the twentieth centuries"	";landscape concept;geography;évolution;conception du paysage;Russia;géographie;épistémologie;evolution;epistemology;Russi"	"conception du paysage,épistémologie,évolution,géographie,Russie"	";Marina , Frolova"	"2000-11-16"	"fr"	"true"	"0"	"29"
"791"	""	"16403000603633254834"	"Martouzet D., 2001, <em>Fort-de-France ville fragile ?</em>, collection villes, Anthropos, Economica, Paris, 253 p."	""	""	""	";Michel , Desse"	"2004-05-03"	"fr"	"false"	"0"	"0"
"22707"	"T0827"	"4972157924856718091"	"Cartographie des changements de l’occupation du sol entre 1990 et 2002 dans le nord du Sénégal (Ferlo) à partir des images Landsat"	"Mapping of changes of land-cover between 1990 and 2002 in the north of Senegal (Ferlo) from Landsat images"	";Sénégal;Landsat;analyse diachronique;Senegal;occupation du sol;multi-temporal analysis;Ferlo;utilisation du sol;land-use;land-cove"	"analyse diachronique,Ferlo,Landsat,occupation du sol,Sénégal,utilisation du sol"	";Mamadou Adama , Sarr"	"2009-10-07"	"fr"	"true"	"0"	"18"
"601"	"T0648"	""	"Prévoir et gérer le risque"	""	""	""	";Denise , Pumain"	"2001-12-12"	"fr"	"false"	"0"	"0"
"745"	""	"7822621148908246065"	"Robic M.-C. (coord.), 2006,<em> Couvrir le monde. Un grand XX<sup>e</sup> siècle de géographie française</em>, Paris, ADPF-Ministère des Affaires étrangères, 229 pages."	""	""	""	";Jean-Baptiste , Arrault"	"2006-06-27"	"fr"	"false"	"0"	"0"
"5385"	"T0332"	"7419889869995094459"	"Au sujet des transformations cartographiques de position"	""	";cartography;cartographie;transformation cartographique;bibliographi"	"bibliographie,cartographie,transformation cartographique"	";Colette , Cauvin"	"1997-01-14"	"fr"	"false"	"0"	"12"
"4513"	"T0227"	""	"L’excursionnisme à Psérimos :Comment et pourquoi une toute petite île du sud-est de l'Egée est devenue un arrière pays touristique pour les îles de Kalymnos et de Kos (Dodécanèse, Grèce)"	"Touring in Psérimos : How and why such a small island located in the south-east of the Aegean Sea has become a tourist hinterland for the Kalymnos and Kos islands (Dodecanese, Greece)"	";touring;Greece;île;arrière-pays;local population;hinterland;population locale;Grèce;excursionniste;islan"	"Grèce,île,excursionniste,arrière-pays,population locale"	";Jean , Scol"	"2000-12-13"	"fr"	"true"	"0"	"8"
"607"	"T0673"	""	"Eté, mode d'emploi"	""	""	""	";Denise , Pumain"	"1999-07-12"	"fr"	"false"	"0"	"0"
"18342"	"T0738"	"3005661598294449437"	"La gare monumentale de Canfranc à l’épreuve des temps. Grandeur et décadence d’un patrimoine ferroviaire de la montagne aragonaise (Espagne)"	"The monumental station of Canfranc. Rise and fall of a railway heritage of the Aragonese mountain (Spain)"	";rail heritage;railway station;estación;patrimoine ferroviaire;chemin de fer;brownfield;réaffectation;arquitectura ferroviaria;Canfranc;architecture ferroviaire;friche;Aragón;reallocation;vallée d’Aspe;ferrocarril;rail architecture;gare;patrimonio ferroviario;baldío;reasignación;paisaje industrial;railway;Aspe valley;paysage industriel;Pyreneas;Aragon;Pyrenees;industrial landscape;Pyrénée"	"Aragon,architecture ferroviaire,Canfranc,chemin de fer,friche,gare,patrimoine ferroviaire,paysage industriel,Pyrénées,réaffectation,vallée d’Aspe"	";Pascal , Desmichel"	"2008-05-14"	"fr"	"true"	"0"	"12"
"25554"	"T1051"	"8223507533296043839"	"What Resilience Is Not: Uses and Abuses"	""	";resilience;vulnérabilité;hazards;ideological assumptions;résilience;méthodologie;vulnerability;idéologie;risques;methodological pitfall"	"résilience,risques,vulnérabilité,méthodologie,idéologie"	";Samuel , Rufat;Antoine , Le Blanc;Géraldine , Djament-Tran;Serge , Lhomme;Magali , Reghezza-Zitt"	"2012-10-18"	"en"	"false"	"0"	"114"
"922"	""	"7506300372407508853"	"Senecal G., Saint-Laurent D.(dir.), 2000, <em>Les espaces dégradés. Contraintes et conquêtes</em>, Presses de l´Université du Québec, 300 p."	""	""	""	";Jean-Pierre , Chevalier"	"2001-11-03"	"fr"	"false"	"0"	"0"
"493"	"T0386"	"694851167295807891"	"La sémiologie graphique à l’épreuve du froid. L’introduction de la sémiologie graphique en Norvège. Réflexion d’un acteur"	"Graphic semiology towards coldness : a producer view point in Norway"	";sémiologie graphiqu"	"sémiologie graphique"	";Axel , Baudouin"	"2000-11-17"	"fr"	"true"	"0"	"13"
"5187"	"T0663"	"2717118625854237215"	"Le graphe et la graphie de la Terre. Un exercice formel pour commémorer le bicentennaire du Voyage aux Amériques équinoxales"	"Graphs and world graphics"	";hypertexte;graph;écriture;geographical knowledge;writing;hypertext;connaissance géographique;graph"	"connaissance géographique,écriture,graphe,hypertexte"	";Hervé , Gazel"	"1999-06-16"	"fr"	"true"	"0"	"0"
"834"	"T0271"	"18323208716448949712"	"CERTU, 2000, La Forme des villes. Caractériser l´étalement urbain et réfléchir à de nouvelles modalités d´actions, Lyon, 178 p."	""	""	""	";Marianne , Guérois"	"2003-02-28"	""	"false"	"0"	"0"
"26194"	"T1137"	"2361406351442265873"	"La géoprospective – Apport de la dimension spatiale aux démarches prospectives"	"The geoprospective - Contributions of the spatial dimension to prospective studies"	";models;geography;spatial;géographie;scénarios;Prospective;modèles;scenario"	"Prospective,scénarios,modèles,spatial,géographie"	";Thomas , Houet;Françoise , Gourmelon"	"2014-02-08"	"fr"	"true"	"0"	"47"
"23818"	"T0939"	"8954984084845799585"	"Géographies du travail esclave au Brésil"	"Slave work’s Geography in Brazil"	";Brésil;cartography;esclavage;Brazil;cartographie;travail;labour force;slaver"	"travail,esclavage,cartographie,Brésil"	";Neli Aparecida de , Mello Théry;Eduardo , Girardi;Julio , Hato;Hervé , Théry"	"2011-06-23"	"fr"	"true"	"0"	"21"
"4961"	"T0138"	"2507461660112086935"	"Les pôles de compétitivité : le recours au modèle des clusters ?"	""	";économie géographiqu"	"économie géographique"	";Jean , Bouinot"	"2007-03-09"	"fr"	"false"	"0"	"7"
"1467"	"T0297"	"12410862391103182562"	"Les nouvelles formes d’intercommunalité en France, un atout pour la durabilité des services d’eau potable ?"	"The new local institutional framework and the sustainable development of drinking water services?"	";water history;local institutional framework;territoire;histoire communale;service;drinking water service;eau potable;local authority;intercommunalit"	"service,eau potable,intercommunalité,histoire communale,territoire"	";Sylvain , Petitet;Christelle , Pezon"	"2004-12-16"	"fr"	"true"	"0"	"0"
"5995"	"T0018"	"8468897270163076882"	"Vulnérabilité et transport de matières dangereuses :une méthode d’aide à la décision issue de l’expertise de la Sécurité Civile"	"Vulnerability and transport of dangerous goods :a decision help method coming from the Civil Security assessment"	";vulnérabilité;méthode multicritère;transport de matières dangereuses;crisis management;sensitivity;technological risk;aide à la décision;multi-criteria method;SIG;gestion de crise;decision help;GIS;risque technologique;transport of dangerous good"	"aide à la décision,gestion de crise,méthode multicritère,risque technologique,SIG,transport de matières dangereuses,vulnérabilité"	";Chloé , Griot"	"2007-01-12"	"fr"	"true"	"0"	"41"
"5170"	"T0476"	"10639794592926854511"	"Risques naturels en montagne et analyse spatiale"	"Natural risks in mountains and spatial analysis"	""	""	";Yannick , Manche"	"1999-06-16"	"fr"	"true"	"0"	"0"
"5034"	"T0257"	"17078174838756200368"	"Pour une géographie des milieux sonores"	""	";bruit;social geography;sound;milieu;landscape;paysage sonore;géographie sociale;nois"	"géographie sociale,bruit,milieu,paysage sonore"	";Frédéric , Roulier"	"1999-01-21"	"fr"	"false"	"0"	"20"
"26376"	"T1130"	""	"Découper la France en régions"	"Cutting French space into regions. The regionalist imaginary confronted to territory"	";découpage;régionalismes;périmètres;perimeters;représentations géographiques;regionalisation;geographical representations;divisions;régionalisation;regionalism"	"découpage,périmètres,régionalismes,régionalisation,représentations géographiques"	";Arnaud , Brennetot;Sophie de , Ruffray"	"2014-07-23"	"fr"	"true"	"0"	"46"
"25086"	"T1019"	"12951073203871283559"	"La Géogouvernance : un concept novateur ?"	"Geogovernance: an innovative concept?"	";co-construction de projets d’aménagement;spatial analysis;co-décision;analyse spatiale;géogouvernance;outils de participation;geogovernance;gouvernance;co-constructed projects of planning;participative tools;co-decision;governanc"	"gouvernance,géogouvernance,analyse spatiale,outils de participation,co-décision,co-construction de projets d’aménagement"	";Frédérique , Jacob;Jean-Paul , Ferrier;Gilles , Maignant;Annick , Douguedroit;Jean-Yves , Piot;Daniel , Bley;Christine , Voiron;Jean-Paul , Cheylan;Corinne , Lampin;Michelle Masson , Vincent;Nathalie , Dubus;Cécile , Helle;Pierre , Douart"	"2012-02-03"	"fr"	"true"	"0"	"47"
"599"	"T0614"	""	"Le temps et l'espace. Des universaux dans la concurrence"	""	""	""	";Denise , Pumain"	"2002-06-12"	"fr"	"false"	"0"	"0"
"24862"	"T0950"	"17797145840602625129"	"Trame verte urbaine, un rapport Nature – Urbain entre géographie et écologie"	"Urban greenway, a link Nature – Urban between geography and ecology"	";urban;écologie;geography;trame verte;greenway;nature;ecology;géographie;urbai"	"trame verte,écologie,géographie,nature,urbain"	";Philippe , Clergeau;Nathalie , Blanc;Teddy , Arrif"	"2011-12-08"	"fr"	"true"	"0"	"77"
"3851"	"T0022"	"59603030228961377"	"L’apport des petites agglomérations dans la croissance urbaine en Algérie"	"The contribution of small towns to the urban growth in Algeria"	";settlements;towns;agglomération;ville;urbanisation;décentralisation;urbanization;decentralization;Algeria;Algéri"	"agglomération,Algérie,décentralisation,urbanisation,ville"	";Ali , Hadjiedj;Mohamed , Chadli"	"2003-10-20"	"fr"	"true"	"0"	"12"
"23091"	"T0875"	"4944003448985227971"	"Quelles valeurs pour revaloriser les territoires urbains ?"	"Which values for urban renewal?"	";valeur;Marseilles;Lille;Dunkerque;storytelling;values;représentations;representation;urban regeneration;requalification urbaine;ville;récit;Marseille;cit"	"Dunkerque,Lille,Marseille,récit,représentations,requalification urbaine,valeur,ville"	";Camille , Tiano"	"2010-05-03"	"fr"	"true"	"0"	"23"
"26767"	""	""	"Évaluation des conséquences d’aménagements d’infrastructures sur les déplacements d’animaux. Définition et expérimentation d’un modèle de simulation agent"	"Assessment of the consequences of infrastructures on fauna movements. Definition and experimentation of an agent-based model for simulation"	";données géographiques;geographical data;fauna;functional space;movement;faune;espace fonctionnel;simulation;déplacemen"	"déplacement,faune,espace fonctionnel,simulation,données géographiques"	";Laurence , Jolivet;Anne , Ruas;Marianne , Cohen"	"2015-02-21"	"fr"	"true"	"0"	"50"
"1103"	""	"4838796485771518729"	"Territorialité et intégration dans les banlieues parisiennes à partir de la trilogie filmique de Malik Chibane : <em>&quot;Chronique de la jeunesse des années 90&quot; </em>"	"Malik Chibanne's trilogy : chronicaling youth in 1990's Paris suburbs."	";banlieue;identity;lieu;territory;suburb;territoire;representation;mediance;médiance;représentation;identit"	"territoire,représentation,identité,lieu,médiance,banlieue"	";Jacques , Van Waerbeke"	"1999-04-19"	"fr"	"true"	"0"	"0"
"26416"	"T1169"	"1761434165225949241"	"El paisaje de la dehesa en la provincia de Jaén"	"The dehesa landscapes of Jaén"	";paysage;dehesa;paisaje;landscapes;GIS;SI"	"paysage,dehesa,SIG"	";Antonia , Paniza Cabrera"	"2014-07-26"	"es"	"true"	"0"	"35"
